url,text,likes,comments1,comments,shares_n,shares_t,shares,time,sf,pf,saturation,wc,logwc,post_interval,revenue,start date,d date,page active,person,plant,cluster1,cluster2,cluster3,pfr,sfr
https://www.facebook.com/Homecentrestores/posts/pfbid023fifMhPMATmD5Kqs6FRCixqH5chY2sbsmJXejjhsgtdN92PwwWGJDVYbbCHkZ8Q3l,"Sink in, switch off, and stay awhile. ​

​

How do you like to unwind after a long day? ​

​
#Arras #ForTheLoveofHosting​

#YourHomeYourHomeCentre​
​

استرخِ، اهدأ، وخذ لنفسك وقتًا للراحة

كيف تحب أن تهدأ بعد يوم طويل؟",25,41,41,0,5,5,152,6,1,50,51,3.931825633,4,4.823090189,13-05-2011,16-03-2026,5421,0,0,,0,0,1,6
https://www.facebook.com/Fabindia/posts/pfbid0ojEgTM5nSmTZdHxRCTSYNVENKCiZvhVg7sueSqXZoNAajkrFF9EBbkVSqfKmQ6JSl,"Crafts as old as time, Hand Block and Ajrakh prints, are a living testament to India’s rich textile heritage.

Each print is shaped by skilled artisans, and no two pieces are ever exactly alike. These slight imperfections are marks of authenticity, proof of authenticity and true craftsmanship.

At Fabindia, we celebrate these slow, sustainable crafts that honour heritage and carry the soul of India.

Because Beautiful Imperfection isn’t a flaw, it’s a reminder that what’s made by hand is made with heart. 
.
.
.
.
[Ajrakh printing process, Hand block printing India, Slow fashion movement, Artisan-made clothing, Indian textile, Ajrakh, Sustainable craftsmanship, Fabindia, handcrafter, Textile storytelling] 

#BeautifulImperfection #Fabindia #Celebrateindia #Ajrakh #HandmadeInIndia #IndianCraft #TextileTradition",40,0,0,3,0,0,202,6,1,25,55,4.007333185,2,3.076060747,01-06-2011,16-03-2026,5402,0,1,,0,0,1,6
https://www.facebook.com/Pepperfry/posts/pfbid0CQtga7GswioCMmturfhWVQwV3X3VZcKqtKGVq59xkkB47Kk3Ptz4Cz9ydnZtpjgzl,"Visit your nearest Pepperfry store for Extra Discounts and Free Design Consultation 🎨🏡

#visitstore #pepperfry #pepperfrystore

Visit your nearest Pepperfry Store only on www.pepperfry.com

#pepperfryhomes #pepperfryfurniture",5,19,19,61,0,0,215,6,1,34,27,3.295836866,2,1.45,02-10-2001,16-03-2026,8931,0,0,,0,1,1,6
https://www.facebook.com/rocheboboisusa/posts/pfbid0bk7cLbqPDBoAjhyRHRVWeBVhzpaFQuaTtnfBrGvExCjDKCSDSaMXohdb5zZuibsfl,"Résidence is a sofa that exudes simple elegance and is sure to become a Roche Bobois classic.
Entirely upholstered in incredibly soft full-grain leather, it features a delicate base, large padded cushions, and independent lumbar supports to offer exceptional comfort.

Residence Sofa, designed by Philippe Bouix https://fcld.ly/xxutvwb 

Photos : Flavien Carlod, Baptiste Le Quiniou. Roca Sant Julià.",42,0,0,5,0,0,238,6,1,50,8,2.079441542,2,4.935271906,11-06-2010,16-03-2026,5757,1,1,,0,0,1,6
https://www.facebook.com/Homecentrestores/posts/pfbid02no4tYqUWNx9vepNRjZGEHkusyNkffeETmbDyysrCLSZuBYYM9EitvqXQaZcknEu5l,"Change? Are you carrying it yet? 🛍️
Launching this #EarthDay, your new everyday bag from @homecentrestores, made with the planet in mind 🌍
Stylish, reusable, and down for everything from coffee runs to grocery hauls — this one goes everywhere with you.

جاهز للتغيير؟ 👀🛍️
احتفل بـ #يوم_الأرض مع الشنطة اليومية الجديدة من @homecentrestores مصممة بحب للكوكب،
أنيقة، قابلة لإعادة الاستخدام، وتشيل معك كل مشاويرك… من القهوة للبقالة، ما تفارقك أبدًا! 🌍

#EarthDay #GoGreen #YourHomeYourHomeCentre",12,40,40,0,14,14,318,6,1,14,50,3.912023005,5,9.12,13-05-2011,16-03-2026,5421,0,0,,0,0,1,6
https://www.facebook.com/lakkadhaara/posts/pfbid0iuDpwhwe75N3C4FcfLHtUyzaaY3rQvWF9yoPM8DySPcuxQ9jW3CAE3TkkhUUPTevl,"Why Solid Wood Furniture Commands a Higher Price Tag

#solidwoodfurniture #homedecor #Price",1,10,10,1,24,24,327,6,1,219,72,4.276666119,2,8.229509609,27-04-2018,16-03-2026,2880,0,1,,0,1,1,6
https://www.facebook.com/rocheboboisusa/posts/pfbid02smvp4tkPvGr51KkGirbFf5qbqVu5zkXu2NksTkkBiCNwEwT4YD2E94U9moLBnSKQl,"The precious stone found in the center of each blown glass vase in the Minéraux collection adorns every room like a jewel.

Mineral Vase, designed  by Vanessa Mitrani 
https://fcld.ly/f79rhb7 

Photos: Baptiste Le Quiniou.
TASCHEN.",17,0,0,25,0,0,354,6,1,90,5,1.609437912,3,5.391608964,11-06-2010,16-03-2026,5757,0,0,,0,0,1,6
https://www.facebook.com/potterybarn/posts/pfbid0318cTFUrmDbyNj7m65BvNNhosLtq9TRgs1Jhjro6hxBuEU9W2mnJPEeVL2h6E7NiBl,"Our coveted Terracotta Snowmen are back ⛄ This season, they're joined by their newest family members, our charming Snowwomen. Collect them all before they melt away again: https://bit.ly/4nKAj4G",392,43,43,10,0,0,401,6,1,86,92,4.521788577,3,1.45,08-01-2009,16-03-2026,6276,1,0,,0,0,1,6
https://www.facebook.com/westelm/posts/pfbid0NaJHZuaYMdDCj2V1FvQpK3eDTwuif1ofA7yypDihbpF9U6PPJSjMa1EUe6dRThr6l,"Just the right amount of festive. 🤌

https://www.westelm.com/?cm_ven=OrganicSocial&cm_cat=Facebook&cm_pla=MainFeed&cm_ite=home",48,43,43,6,0,0,453,6,1,81,39,3.663561646,1,1.45,01-06-2009,16-03-2026,6132,0,1,,1,0,1,6
https://www.facebook.com/rocheboboisusa/posts/pfbid025qXfnQUpV5TR8kbBzHDmCSL6z1vnK2ao7CTrdNmrzKSDjqki3aakfjDUEHSns9kkl,"The Evol cocktail table features three intersecting steel circles, like electrons rotating around an invisible core. Designer Cédric Ragot mixed creativity and innovative technical solutions to create this table that evokes both balance and lightness.

https://www.roche-bobois.com/en-US/product/evol-cocktail-table/117_set.html 

Photos: Baptiste Le Quiniou",24,41,41,1,1,1,514,6,1,0,1,0,3,1.45,11-06-2010,16-03-2026,5757,1,1,,0,0,1,6
https://www.facebook.com/urbanladder/posts/pfbid0dMpLnVQ1kXQ2XjYut167ShgN6UmkwnH4WyLPVoKfoVTPKiyR65VdeLoSzUN82eoFl,"Enjoy a cup of coffee and some delicious cakes with your friends while everything else fades into the background with our Fujiwara Coffee Table.

Styled by @spoonful_of_happiness. 

#ULStory #BeautifulHomesStartHere #HomeDecor #Interiors #SummerDecor #LivingRoom #CoffeeLover",25,0,0,0,11,11,562,6,1,115,22,3.091042453,2,4.178450712,17-02-2012,16-03-2026,5141,1,1,,0,1,1,6
https://www.facebook.com/urbanladder/posts/pfbid0SxycGXcyJyfU7nPYPxT2m8R7WJxdxXUSXBEqGD2m8VZjouv1MW7iL9jyBakJggg9l,"Patterns have more fun! And this setup by @sayorima is having a great time. The thoughtful mix of thematic details in this sun lit corner makes it a cohesive and captivating setup.

Featured here is our Emaada Chest of Six Drawers.

#ULStory #BeautifulHomesStartHere #HomeDecor #Interiors #Bedroom",34,20,20,14,0,0,714,6,1,108,22,3.091042453,3,6.813994915,17-02-2012,16-03-2026,5141,0,0,,0,1,1,6
https://www.facebook.com/Natuzzi/posts/pfbid02XQGv82WvxW3K6zoont1DTtnis5DR3ApwWbByCEARqgUcepeQaKMJTgFgwtn9zuxVl,"Through the skilled hands of artisans, design and functionality are blended to create living spaces that make people happy. 

#Natuzzi #NatuzziItalia #Comfortness",63,5,5,9,0,0,740,6,1,57,42,3.737669618,3,4.566618869,11-05-2011,16-03-2026,5423,0,1,,1,1,1,6
https://www.facebook.com/urbanladder/posts/pfbid0FrraVCCDngUww4bsGhdryiTzM7zA43CuDJLRqHpRRUZcTrkEwG2gXSCmucqi9EXkl,"Every corner of your home is a blank canvas. Paint it with precious keepsakes, planters, and hues of light.

@naazs.life sure knows how to setup a nook that is charming and inspiring. We are ready to roll up our sleeves for a colourful and creative filled weekend!

Featured here is our DSW Chair Replica.

#ULStory #BeautifulHomesStartHere #HomeDecor #Interiors #ArtStudio #WeekendVibes",34,0,0,38,0,0,755,6,1,87,21,3.044522438,3,1.45,17-02-2012,16-03-2026,5141,1,1,,0,1,1,6
https://www.facebook.com/urbanladder/posts/pfbid06vDYyxbcoM4ZGzawJ2mSEsSpNLZETmW7a4xbwYbHcB856gsUk2Ei2vrZESJwWkJal,"This season, incorporating small hints of patterns in your space will go a long way. We are loving the way @colour.window has used our Grace Accent Chair in Floral to create this charming nook. 

#ULStory #BeautifulHomesStartHere #HomeDecor #LivingRoom",38,6,6,2,1,1,909,6,1,88,20,2.995732274,2,1.45,17-02-2012,16-03-2026,5141,0,1,,1,0,1,6
https://www.facebook.com/cb2/videos/711211198645209/,"Three things every home needs, according to AD100 designer @mrrosscassidy.

Tap to shop here: https://cb2.visitlink.me/bu6sel",31,6,6,1,39,39,227,7,1,71,15,2.708050201,2,1.45,12-11-2008,16-03-2026,6333,1,1,,1,0,1,7
https://www.facebook.com/Natuzzi/posts/pfbid0mnKA52KvMKhcWdLzYE88nWwZrKRDybc3P8eh1jmadXi2KnABQS1SUjRBQr851Ue3l,"A contemporary interpretation of tradition.

Inspired by the Federician architecture of Puglia, Mirai by Andrea Steidl blends solidity and lightness in a design that plays with dynamic perspectives.

Each element tells a story of balance between past and future.

Awarded at the MUSE DESIGN AWARDS 2025, Mirai confirms Natuzzi Italia's commitment to innovation and design excellence.

#Natuzzi #NatuzziItalia #museawards",91,6,6,19,0,0,250,7,1,83,45,3.80666249,4,3.130037897,11-05-2011,16-03-2026,5423,1,0,,0,0,1,7
https://www.facebook.com/Fabindia/posts/pfbid0y5TwWpyudx63icKXdjCABYCdJmqRWUYbAGyFZDydokcreg3nDD7UibS5veQ9jL2Dl,"With Mother’s Day just around the corner, finding the perfect gift is easier than ever.

From handcrafted stoles and timeless sarees to delicate jewellery and thoughtful accents, each piece is chosen with care—a quiet celebration of her presence, her grace, her warmth.

Whether classic or unexpected, discover something that feels just right.

Visit your nearest Fabindia store or shop online today.
.
.
.
.
.
GiftsForMom #MothersDayShopping #ThoughtfulGifting #TimelessStyle #fabindia #gifting #giftingideas #saree #jewellery",29,32,32,0,32,32,273,7,1,25,54,3.988984047,2,8.258938049,01-06-2011,16-03-2026,5402,0,0,,1,0,1,7
https://www.facebook.com/Fabindia/posts/pfbid02wcptNYAQifYNQG3GfALB6Zk8vKW3ZpNBDc9dXj9sEGN4Z5728CsFcdQmEaAogTtPl,"A Love that Blooms, a Photo Story
[ECHOES OF US | A Photo Series: 3 of 4]

“She brought colour into my life—quietly, beautifully, in ways only a mother can.
So this Mother’s Day, I did the same for her with flowers.”

A simple gesture, wrapped in gratitude.

For every unspoken lesson, every shade of love she’s woven into me.

Made more special with a bouquet from our floral gifting partner, @fernsnpetalsindia 
Because some feelings are best said with flowers.

Discover timeless gifts at Fabindia this Mother’s Day.
Visit your nearest Fabindia store or shop online.
.
.
.
.
.
.
#MothersDay #EchoesOfUs #GiftingWithLove #Fabindia #GiftsForMom #MatchingWithMom #IndianCraftsmanship #EverydayElegance #flowers",16,0,0,80,0,0,275,7,1,78,54,3.988984047,2,6.833107398,01-06-2011,16-03-2026,5402,1,1,,0,0,1,7
https://www.facebook.com/Natuzzi/posts/pfbid0sPehSmgXxqMf3umPxRtqsAuwb6Q2RqRd4T6NnFscQX5JsdBQWe7ju8mGiTptVLFLl,"Natuzzi Italia and ASID - American Society of Interior Designers for an exclusive event focused on discussion and inspiration. The setting was the Natuzzi Italia showroom in New York, which was transformed into a space for sharing visions, ideas and culture. 

#natuzzi #natuzziitalia",122,69,69,6,0,0,278,7,1,68,45,3.80666249,3,2.414010176,11-05-2011,16-03-2026,5423,0,0,,1,0,1,7
https://www.facebook.com/durianforhome/posts/pfbid02ekXFD3FJPNoYG1dGYg4WekzGk3xh5H5Qma8N3RDdAsqNUTFathz9EKwAJsxfVPbbl,Some things are just better together. Tag the that makes you complete!,8,42,42,0,35,35,396,7,1,11,62,4.127134385,5,5.365923319,16-04-2011,16-03-2026,5448,0,0,,1,0,1,7
https://www.facebook.com/lakkadhaara/posts/pfbid02Y1zAs4g8hEd1rR8Ph5Ti8WM4CAkBffFYACGtUVtaKefM7i9M42S7rYSYh3366ncPl,"Lakkadhaara brings highly skilled artisans to create this statement-making cabinet. Using the traditional carving tools, the woodworkers rely on skills passed down from generation to generation to grace the cabinet's doors with a constellation of timeless shapes and symbols. We love the cabinet's artisanal authenticity and the slight variations and imperfections of the hand-carving that make each piece truly unique. A storage piece that's a true work of art, the cabinet opens with a circular inset pull to reveal three shelves.

#cabinet #solidwoodfurniture #ancestors #carvingwood",24,69,69,0,2,2,423,7,1,41,67,4.204692619,2,3.351260463,27-04-2018,16-03-2026,2880,0,1,,0,1,1,7
https://www.facebook.com/durianforhome/posts/pfbid052nhQtMSaG56N2bWZ4Wy8LRd32VSFENQpiaUUo1i5YTRSeYWsgwQynGTU4k3knsRl,"A pouffe that does it all – extra seating, a footrest, or a stylish side table. Versatile, functional, and always in style! ✨

Shop versatile pouffes online at durian.in or visit your nearest Durian store 

#durianforhome #durianfurniture #luxuryfurniture #pouffes",20,41,41,0,27,27,424,7,1,76,62,4.127134385,9,3.9835914,16-04-2011,16-03-2026,5448,1,0,,1,0,1,7
https://www.facebook.com/lakkadhaara/posts/pfbid02DfqtFWBGW1H1N1vx5Xdoouhroz7NLA7zz6BfAQEYmWJehogKvDQcdKzifbucEibXl,"Our Erato Rattan Sideboard with Darkly-Stained Mango Wood with pops of colour and hand-woven cane sheeting, for subtly colourful, contemporary pieces that will provide stylish storage space in your home. In an eclectic style that takes inspiration from mid-century furniture pieces, this sideboard pairs softly curved cut-outs in its door fronts with hand-woven cane sheeting. Its drawers are painted tonal pinks and yellow, and it stands on short, tapered legs. The final finishing touch? The drawer pulls and door handles are made from gold metal, or ceramic with a crackle glaze.

#rattanfurniture #sideboards",11,495,495,80,0,0,453,7,1,76,66,4.189654742,2,7.338765409,27-04-2018,16-03-2026,2880,1,1,,0,1,1,7
https://www.facebook.com/rocheboboisusa/posts/pfbid02gew7DwHSy8Tg2TnZW85FUmw8Qsm1dXboMoVUBTAFihEEfLdr6tp9wq4N9f7aQZhBl,"With Palatine, designer Christophe Delcourt elegantly brings together the strength of raw travertine and the warmth of Canaletto walnut. The design showcases a powerful and pure shape, as if it were polished by time.

Palatine sideboard designed by Christophe Delcourt. https://fcld.ly/zr9in3m

Photos : Flavien Carlod et Baptiste Le Quiniou",23,54,54,41,0,0,662,7,1,50,1,0,4,4.812394621,11-06-2010,16-03-2026,5757,1,1,,0,1,1,7
https://www.facebook.com/BoConceptIn/posts/pfbid02NoUDtY7jc44JokCur43LUemHeLmZQ9BEDjAruAgs434EBi7nJf74n4kPRdCk2VUl,"A private escape. Striking beauty, hugging shapes and a seating comfort out of this world – that is the essence of the Athena recliner chair. Inviting you in with its soft flowing lines and feminine appearance, this modern recliner chair is dressed to impress. Fitted with a swivel base that turns this chair so seamlessly, you’ll want to take it for a spin!

Tap the link in the bio to build your own.
.
.
#liveekstraordinaer #comfort #interiorstyling #timelessdesign #india #decor #danish #customfurniture #interiordesignersofinsta #boconcept #homedecor #chair #luxurychair #homestyling #lifestylechange #boconceptin #sofa #luxuryhome #timeless #LuxuryChair #architecture #home #luxury #premium",0,0,0,0,49,49,2153,7,1,25,29,3.36729583,10,1.45,20-01-2011,16-03-2026,5534,1,0,,0,1,1,7
https://www.facebook.com/Pepperfry/posts/pfbid0gozuTypuTECQURae2897kByP1NzESsBVNXP1jJaR7TWEsQGtFAwkWawwGvmAdXmYl,"Shop productivity upgrades at www.pepperfry.com and increase your chances of getting a promotion by 67%

#pepperfry #pepperfryfurniture #pepperfryhomes #linkedin  #corporate",10,40,19,0,29,86,2,8,1,50,29,3.36729583,0,7.481986486,02-10-2001,16-03-2026,8931,0,1,,1,1,1,7
https://www.facebook.com/potterybarn/posts/pfbid02mmmRgnetGrN6kJp4S3wUegDw9zYaNkWYSZMWUvSY53djUwbs49xDPZsJFhg3XkM7l,Our @kravet1918 x Pottery Barn Collection is full of timeless designs inspired by their world-renowned heirloom textiles. Bring the interior designer’s touch to your home with these exclusive prints and patterns: https://bit.ly/3N9Monz,132,64,13,4,0,78,4,8,1,15,181,5.198497031,1,5.523198202,08-01-2009,16-03-2026,6276,1,1,,0,0,1,7
https://www.facebook.com/westelm/posts/pfbid02oDrkSqoM7wvurenK7BUxWuFXPhjqHrch6guViTEv3VK9JohBsjXeqjeKNTxzaTyGl,"A peaceful retreat for cold winter days, @call.it.christian's bedroom is a dream.",62,18,18,2,35,35,36,8,1,43,42,3.737669618,3,6.315246664,01-06-2009,16-03-2026,6132,0,0,,1,0,1,7
https://www.facebook.com/Natuzzi/posts/pfbid036WJFD8Wed6wr3oooUY4eEKyvBpox2UyuPptKkdpZ7NrhK8BHJu4VYxwprbQKrHopl,"Natuzzi Italia has arrived at Shanghai Hongqiao Airport FBO.

In this renewed space, functionality meets emotion: Italian design, refined materials, and meticulous attention to detail offer travelers an unparalleled experience of comfort. During CIIE 2025, the global campaign and dedicated projections welcomed international guests, showcasing the art of Italian living and the “Made in Italy” philosophy.

A moment of refinement, innovation, and timeless beauty, wherever you are.

#natuzzi #natuzziitalia",235,0,0,42,0,0,101,8,1,75,46,3.828641396,4,2.732118676,11-05-2011,16-03-2026,5423,0,1,,1,0,1,8
https://www.facebook.com/IKEAIndia/posts/pfbid02oXDrsqAQtZ66T4X7Nk3Y1P6xkG4TPXdiWJ7iegs8WAAByXXV1ZaSu6vMAx2TPFwxl,"New month = new inspiration. 😉

Find all the new arrivals in-store or on IKEA.in 🛍️ 

[IKEA finds, New at IKEA, Latest arrivals, New]​
​
#NewatIKEA #IKEA #IKEAIndia",76,60,60,1,3,3,104,8,1,11,11,2.397895273,1,9.12,11-05-2009,16-03-2026,6153,0,0,,1,0,1,8
https://www.facebook.com/woodenstreet/posts/pfbid02qfiri7Cb57GSeDGWN8vmK6PzUwL9VdhHsZmHX6XzhEzihr3M8cs4mduJhQ3brgtUl,"Holiday Styling ’25
Because holidays are best enjoyed in spaces that invite you to slow down.",0,0,0,68,0,0,108,8,1,72,34,3.526360525,1,1.45,22-05-2015,16-03-2026,6333,0,0,,0,1,1,8
https://www.facebook.com/wayfair/posts/pfbid0Fh8rrPfP18F7uvAmq9C4q72W43MJqHeiT97t1MLqG89BboHF24ku3jj27iFUzurCl,Think you've got taste worthy of Bravo? Prove it 💅 #BravoCon http://spr.ly/61877fE1h,42,25,25,3,0,0,118,8,1,20,19,2.944438979,6,7.754812919,25-08-2011,16-03-2026,5317,1,1,,1,1,1,8
https://www.facebook.com/woodenstreet/posts/pfbid023MhYdVVdpeLHJbt8Ti17JGXxpmegg5eksg2YTQ5g9DRZ9BuJr8Cmmkvdy8dQDLtZl,"Here’s to bright homes, warm hearts, and endless celebrations.
Wishing you a beautiful and joyful Diwali! 💫

#WoodenStreet #HappyDiwali #DiwaliCelebration #BondedWithLove #diwalivibes2025",11,0,0,2,34,34,144,8,1,73,34,3.526360525,1,9.12,22-05-2015,16-03-2026,6333,1,1,,0,0,1,8
https://www.facebook.com/IKEAIndia/posts/pfbid0uTEcBTUegkYF5Hxb1YHvbaQTf8LdbwzvjJLEmXioe9EnzhxvWqFCJyJbo5KG8Pf1l,"Welcome colour into your home. 💚

#HomeDecorInspo #Greendecor #IKEAFinds #IKEA #IKEAIndia",46,8,8,3,0,0,146,8,1,71,11,2.397895273,3,2.802934663,11-05-2009,16-03-2026,6153,0,0,,0,0,1,8
https://www.facebook.com/Natuzzi/posts/pfbid0mjh8tADL4vPERX3XWs12vSXwppWdn7ixhWLyMYEuX7c9unWe9UBbJ8kp9QjGscQ7l,"Natuzzi Italia is proud to announce that Amama, designed by Andrea Steidl, has been awarded the prestigious Muse Design Award – Gold Level.

A recognition that highlights our constant pursuit of harmony, combining contemporary aesthetics, artisanal tradition, and a visionary approach to design.

#NatuzziItalia #Amama #MuseDesignAward",127,4,4,0,49,49,168,8,1,25,46,3.828641396,3,2.56643889,11-05-2011,16-03-2026,5423,0,1,,0,0,1,8
https://www.facebook.com/woodenstreet/posts/pfbid02Wut2bLHXamL1sivSy2YKBPkPFqet1bwhDSV7Z67CgsFYkZEzTg5MXQJfHMLC9Zzul,"This Independence Day, here’s to the hands that craft India’s pride.

#independenceday2025 #makeinindia #freedom #artisans #craftsmanship #realcraft #ArtOfIndia #HandcraftedWithLove #ProudlyIndian #FreedomInStyle #woodenstreet",9,4,4,1,10,10,189,8,1,50,33,3.496507561,1,3.49141681,22-05-2015,16-03-2026,6333,0,1,,1,0,1,8
https://www.facebook.com/lakkadhaara/posts/pfbid0SzPxFAS3P4ugJLKJojs7pS6xdLyFZFrZ1tpbXaKZM5esa2hRLohaxeaqmjvtdKxUl,"The Washington Rattan Dining Chair is the perfect choice to bring comfort and style to your dining room. Made of solid wood and rattan, it's sure to elevate your decor while providing a supportive and cozy spot to enjoy your meal. Upgrade your dining experience today!

#solidwoodfurniture #chair",18,460,460,65,0,0,250,8,1,40,76,4.33073334,2,3.427465489,27-04-2018,16-03-2026,2880,0,1,,0,1,1,8
https://www.facebook.com/cb2/videos/554481724411374/,These are the pieces you'll hold on to. They're that good. New collection out now: https://cb2.visitlink.me/li_q5Z,34,50,50,1,42,42,317,8,1,25,14,2.63905733,2,4.334469184,12-11-2008,16-03-2026,6333,1,0,,1,1,1,8
https://www.facebook.com/wayfair/posts/pfbid02enVEfTC9FtZ3nSMkoekkZqf8Mv9BYvzKFjM79Qzse6pyoLHHmKqac7G4iXjBK1SSl,"Rugs offer more than a cushiony place for your feet. With different rug styles and rug designs, these pieces can make a statement in any room if they are styled correctly. Unsure of how to style a rug? Here’s our expert tips for how to style a rug the right way in every space.

https://spr.ly/61872ofqz",15,44,44,2,26,26,321,8,1,25,18,2.890371758,0,7.072387122,25-08-2011,16-03-2026,5317,0,0,,1,1,1,8
https://www.facebook.com/potterybarn/posts/pfbid02RykTeLt1FdFYP8N79FJazw1XMjSENL4LJLYPUbdopAtRqh8fmc9E9q19KigVRpCfl,"Our new collection with LoveShackFancy is filled with romantic touches, delicate bows, and vintage-inspired designs that add timeless charm to your dining table, making every meal feel like a celebration: https://bit.ly/48K8ogY",189,48,48,9,0,0,374,8,1,37,94,4.543294782,2,3.82321595,08-01-2009,16-03-2026,6276,0,0,,0,1,1,8
https://www.facebook.com/Fabindia/posts/pfbid0HhZ5VCa2obpVzaksqmocxQhbBzEVcWPTkDuqnPDKHkPocg7T9x8DuPmVKA65dqrcl,"Sun-kissed laughter and childhood adventures unfold amidst a beautiful picnic setting…

Explore our latest kids collection at your nearest Fabindia Store and shop now!
.
.
.
.
.
.
#fabkids #kidscollection #picnicday #handmadetoys #toys #kidswear #autumnwinter #westernwear #kidsstyle #moodboard #newcollection #picnicideas",18,0,0,1,14,14,399,8,1,7,52,3.951243719,2,1.45,01-06-2011,16-03-2026,5402,0,0,,0,0,1,8
https://www.facebook.com/rocheboboisusa/posts/pfbid021skYMzX1CQAXudkTxXMRzHSen6PYuhS7cr6nqUdYqrgL4xueuV7ay9aDSP7cYAZul,"This armchair matches a bouclé fabric with a graphic base.

Intervalle Armchair , designed by Studio Roche Bobois 

https://fcld.ly/l6hrz8b",12,64,64,20,0,0,441,8,1,111,1,0,3,4.145304107,11-06-2010,16-03-2026,5757,0,0,,0,1,1,8
https://www.facebook.com/BoConceptIn/posts/pfbid0PRLMt96T2pY5nyEyCzT9okz2cYZqoHyf1GYy9LyDjmuQF1AgxuYhqeaaJipfgQV4l,"✨We did it!✨ Our Nawabari collection won the Reader’s Award of the Year at the Danish Design Awards 2024!

Nawabari represents a special collaboration between @big_builds and BoConcept, merging BIG’s urban edge with our Danish elegance to create modern, sculpted spaces that feel truly ‘ekstraordinar’

Thank you to everyone who voted and supported us on this journey - and to Chief Product Officer Susanne Jul Jakobsen for collecting the award. Here’s to more creativity, more innovation, and more ‘ekstraordinar’ moments!

#boconcept #boconceptindia #boconceptin #interiordesign #LiveEkstraordinær",2,13,13,11,0,0,500,8,1,14,32,3.465735903,41,5.29350617,20-01-2011,16-03-2026,5534,0,1,,1,1,1,8
https://www.facebook.com/Pepperfry/posts/pfbid02mgCPATANvmMf1gJTg6meEnAP6zJeS755uMekfVgTTsECXu6zh8UzddnJTYNy587Ql,"Bappa coming home. ETA: 2 days!
.
.
Get festive read, log on to www.pepperfry.com
#cantkeepcalm #pepperfry #pepperfryhomes #bappa",12,10,10,1,44,44,530,8,1,25,24,3.17805383,1,1.45,02-10-2001,16-03-2026,8931,0,1,,0,1,1,8
https://www.facebook.com/durianforhome/posts/pfbid05Tgth6S4F1TfMkFPmHA2MGVPAFgC6k4tmYwemaib9yLSUawKz4oS2r6W87xURuJXl,"Add Soothing hues to your space with our new and fresh pastels. 

Read how to make your space more inviting here
https://bit.ly/3VacpnL

#durianforhome #durianfurniture #luxuryfurniture #DurianFurnitureBlogs",7,59,59,0,41,41,660,8,1,73,59,4.077537444,2,3.834473848,16-04-2011,16-03-2026,5448,0,0,,0,0,1,8
https://www.facebook.com/urbanladder/posts/pfbid033F9SC7JzgurfDTHhvuT2yGhnKzpU8eiXhJnRVTN3o5LFmG7SiWbrNA4RHqDQ3Nynl,"Every home has its own unique charm. This home by @madhyan_creative_spaces oozes sophistication with its earthy colour palette and thoughtful touches.

Featured here is our Winchester Sofa.

#ULStory #BeautifulHomesStartHere #HomeDecor #LivingRoom #Sofa #ModernDecor",40,26,26,17,0,0,690,8,1,50,22,3.091042453,5,3.198239045,17-02-2012,16-03-2026,5141,1,0,,0,1,1,8
https://www.facebook.com/urbanladder/posts/pfbid02rQ6VoWQ3SSeJuLTj6yCiJfjGXZhZeWtbbQ7m358tJpRAVqyARrQEhz1xW7TELWd8l,"We are loving this minimalistic setup by @yasha.sharma1. From the clean whites to the pretty potted plants and the wicker wall accents, it is the perfect space to get some work done or take some downtime.

Featured here is our Meryl Lounge Chair.

#ULStory #BeautifulHomesStartHere #HomeDecor #WorkFromHome #MondayMotivation",62,7,7,0,6,6,825,8,1,14,21,3.044522438,2,4.354136585,17-02-2012,16-03-2026,5141,1,1,,0,1,1,8
https://www.facebook.com/rocheboboisusa/posts/pfbid02cUGYdcGE8VPpQudYKw3ZT3r9ivSdJxjcaC44H8FSCVtu5LD6MR8XYiJX2GDvBjEgl,"On Saturday, February 28, Roche Bobois celebrated the unveiling of the Roche Bobois St. Pete Tower — the brand’s first designer-branded residential tower in the United States, developed by Valor Real Estate Development in downtown St. Petersburg. Located in one of Florida’s most vibrant cultural and artistic hubs, the 29-story tower will feature 164 residential units, with all common spaces fully furnished by Roche Bobois, bringing the brand’s signature French design aesthetic to every shared environment.

More than 1,000 guests gathered for an evening that blended architecture, art, and design. The space was transformed into a series of curated vignettes furnished with iconic Roche Bobois pieces, including the Mah Jong and Bubble sofas, offering an immersive preview of the tower’s design vision.

A highlight of the night was a live artistic activation, with an artist painting directly onto one of the sofas in real time, reinforcing the brand’s connection to contemporary art. The celebration also featured a special performance by Grammy Award–winning artist Ricky Martin, closing the evening with unforgettable energy.",95,6,29,7,0,7,3,9,1,25,10,2.302585093,1,3.269348302,11-06-2010,16-03-2026,5757,0,0,,1,0,1,8
https://www.facebook.com/potterybarn/posts/pfbid02rifLKCLq6s9Bs4cn5jSRQuMioamZer8Nn498ZamjvqtpnF2SF6tKpEGT6SV2ndcYl,Whimsical yet refined 🐇 Shop our Bunny Candle Holders before they sell out: https://bit.ly/3OC4NcZ,137,6,6,7,0,0,28,9,1,57,164,5.099866428,3,1.45,08-01-2009,16-03-2026,6276,1,1,,0,0,1,9
